Country Name	Indicator Name	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019
Post-demographic dividend	Merchandise exports (current US$)	88795474880	94111870219	98782021094	1.07625E+11	1.21754E+11	1.33044E+11	1.46861E+11	1.55788E+11	1.75326E+11	2.01719E+11	2.34362E+11	2.61222E+11	3.1089E+11	4.26123E+11	5.71672E+11	6.12172E+11	6.83349E+11	7.76334E+11	9.28744E+11	1.1425E+12	1.34057E+12	1.33634E+12	1.27157E+12	1.2625E+12	1.35817E+12	1.40072E+12	1.62079E+12	1.90302E+12	2.20027E+12	2.35733E+12	2.7022E+12	2.77018E+12	2.95833E+12	2.92776E+12	3.31409E+12	3.94153E+12	4.07194E+12	4.16331E+12	4.15619E+12	4.24085E+12	4.61624E+12	4.42919E+12	4.59253E+12	5.31213E+12	6.30978E+12	6.89173E+12	7.75886E+12	8.84657E+12	9.86598E+12	7.69446E+12	9.08373E+12	1.06087E+13	1.04798E+13	1.07499E+13	1.07597E+13	9.51436E+12	9.39935E+12	1.02699E+13	1.10914E+13
French Polynesia	Merchandise exports (current US$)	13000000	12000000	11000000	10000000	11000000	10000000	17000000	13000000	12000000	14000000	18000000	17000000	15000000	19000000	32000000	25000000	22000000	16000000	37000000	29000000	30000000	29000000	28000000	35000000	32000000	40000000	41000000	83000000	75000000	89000000	111000000	128000000	106000000	147000000	221000000	193000000	253000000	224000000	247000000	253000000	221000000	195000000	183000000	156000000	199000000	217000000	235000000	197000000	195000000	148000000	153000000	168000000	139000000	151000000	170000000	130000000	173000000	153000000	148000000
Qatar	Merchandise exports (current US$)	126000000	122000000	131000000	136000000	151000000	163000000	180000000	202000000	211000000	223000000	240000000	315000000	397000000	628000000	2015000000	1805000000	2210000000	2072000000	2391000000	3753000000	5680000000	5686000000	4341000000	3357000000	4513000000	3419000000	1849000000	1985000000	2210000000	2687000000	3641000000	3210000000	3841000000	3245000000	3213000000	3557000000	4500000000	5500000000	5030000000	7214000000	11594000000	10871000000	10978000000	13382000000	18684000000	25762000000	34051000000	42020000000	67307000000	48007000000	74964000000	1.14448E+11	1.32962E+11	1.36855E+11	1.31592E+11	77971000000	57311000000	67433000000	86469000000
Romania	Merchandise exports (current US$)	717000000	793000000	818000000	915000000	1000000000	1102000000	1186000000	1395000000	1469000000	1633000000	1851000000	2107000000	2601000000	3691000000	4874000000	5341000000	6138000000	7021000000	8086000000	9724000000	11400000000	11180000000	10120000000	10160000000	10720000000	10175000000	9760000000	10490000000	11390000000	10490000000	4960000000	4400000000	4500000000	4892000000	6151000000	7910000000	8085000000	8431000000	8300000000	8518000000	10412000000	11394000000	13877000000	17662000000	23553000000	27688000000	32458000000	40488000000	49535000000	40567000000	49579000000	63035000000	57841000000	65835000000	69725000000	60595000000	63534000000	70761000000	79671000000
Russia	Merchandise exports (current US$)																																	42039000000	44297000000	67379000000	82419000000	89685000000	86895000000	74444000000	75551000000	1.05033E+11	1.01884E+11	1.07301E+11	1.35929E+11	1.83207E+11	2.43798E+11	3.03551E+11	3.54403E+11	4.71606E+11	3.03388E+11	4.0063E+11	5.22011E+11	5.29256E+11	5.21836E+11	4.96807E+11	3.41419E+11	2.8171E+11	3.53548E+11	4.44008E+11
Rwanda	Merchandise exports (current US$)	4000000	5000000	6000000	4000000	12000000	14000000	12000000	14000000	15000000	14000000	25000000	22000000	19000000	33000000	36000000	42000000	80000000	92000000	72000000	118000000	72000000	82000000	91000000	121000000	145000000	131000000	189000000	114000000	108000000	88000000	110000000	93000000	66000000	66000000	41000000	54000000	60000000	88000000	60000000	60000000	52000000	86000000	65000000	63000000	98000000	125000000	147000000	177000000	268000000	235000000	297000000	464000000	591000000	703000000	723000000	682000000	727000000	1050000000	1108000000
South Asia	Merchandise exports (current US$)	2326217007	2394322171	2400707030	2667806970	2848711312	2957253917	3261598869	2937035197	2679512545	2796568296	3138158259	3217968998	4403424508	4961111514	6301763041	6632170065	8109990568	9229369513	10126474643	12511412610	13800000000	13921000000	14378000000	14863000000	15203000000	14984000000	15631000000	18679000000	21224000000	23941000000	27728000000	28516000000	32179000000	34854000000	39137000000	46620000000	51463000000	53954000000	52698000000	55157000000	64379000000	64516000000	70924000000	84099000000	1.05531E+11	1.32978E+11	1.59319E+11	1.90415E+11	2.41304E+11	2.06751E+11	2.7764E+11	3.65279E+11	3.58091E+11	3.8156E+11	3.91471E+11	3.34498E+11	3.31796E+11	3.70468E+11	4.02884E+11
Saudi Arabia	Merchandise exports (current US$)	891000000	956000000	1047000000	1120000000	1187000000	1396000000	1651000000	1784000000	1944000000	2053000000	2371000000	3850000000	5491000000	8988000000	35555000000	29673000000	38286000000	43466000000	40735000000	63427000000	1.09083E+11	1.19876E+11	79077000000	45861000000	37545000000	27481000000	20185000000	23199000000	24377000000	28382000000	44417000000	47797000000	50280000000	42395000000	42614000000	50040000000	60729000000	60732000000	38822000000	50761000000	77583000000	68064000000	72453000000	93245000000	1.25997E+11	1.80711E+11	2.11305E+11	2.33329E+11	3.13462E+11	1.92314E+11	2.51143E+11	3.64699E+11	3.88401E+11	3.75872E+11	3.42433E+11	2.0355E+11	1.83579E+11	2.21835E+11	2.991E+11
Sudan	Merchandise exports (current US$)	182000000	170000000	213000000	226000000	197000000	195000000	203000000	213000000	233000000	248000000	298000000	328000000	357000000	434000000	350000000	438000000	554000000	661000000	518000000	535000000	543000000	657000000	498000000	624000000	629000000	374000000	333000000	504000000	509000000	672000000	374000000	305000000	319000000	417000000	503000000	556000000	620000000	594000000	596000000	780000000	1807000000	1699000000	1949000000	2542000000	3778000000	4824000000	5657000000	8879000000	11671000000	8257000000	11404000000	10193000000	4066000000	4790000000	4350000000	3169000000	3094000000	4100000000	3485000000
Senegal	Merchandise exports (current US$)	113000000	124000000	124000000	122000000	133000000	130000000	150000000	139000000	153000000	125000000	152000000	125000000	216000000	195000000	391000000	461000000	485000000	624000000	449000000	535000000	477000000	500000000	548000000	618000000	634000000	562000000	625000000	606000000	591000000	693000000	761000000	701000000	673000000	707000000	791000000	993000000	988000000	905000000	968000000	1027000000	920000000	1003000000	1067000000	1257000000	1509000000	1578000000	1594000000	1674000000	2170000000	2017000000	2161000000	2542000000	2532000000	2661000000	2750000000	2612000000	2640000000	2989000000	3517000000
Singapore	Merchandise exports (current US$)	1136000000	1081000000	1116000000	1135000000	906000000	981000000	1102000000	1140000000	1271000000	1549000000	1554000000	1761000000	2189000000	3653000000	5810000000	5376000000	6585000000	8241000000	10134000000	14233000000	19376000000	20967000000	20787000000	21833000000	24070000000	22812000000	22495000000	28687000000	39306000000	44665000000	52730000000	58966000000	63472000000	74012000000	96825000000	1.18268E+11	1.25014E+11	1.24985E+11	1.09895E+11	1.1468E+11	1.37804E+11	1.21751E+11	1.25177E+11	1.59902E+11	1.98637E+11	2.29649E+11	2.71807E+11	2.99308E+11	3.38176E+11	2.69832E+11	3.51867E+11	4.09503E+11	4.08393E+11	4.1025E+11	4.09304E+11	3.46638E+11	3.38082E+11	3.73237E+11	4.12629E+11
Solomon Islands	Merchandise exports (current US$)	4000000	4000000	4000000	4000000	5000000	5000000	4000000	6000000	6000000	7000000	8000000	10000000	11000000	14000000	26000000	16000000	24000000	33000000	38000000	70000000	74000000	66000000	58000000	62000000	93000000	70000000	66000000	64000000	82000000	75000000	70000000	84000000	102000000	129000000	142000000	168000000	162000000	157000000	118000000	126000000	69000000	47000000	58000000	74000000	97000000	103000000	121000000	165000000	210000000	165000000	224000000	418000000	500000000	487000000	459000000	400000000	437000000	500000000	620000000
Sierra Leone	Merchandise exports (current US$)	83000000	82000000	57000000	81000000	95000000	88000000	83000000	70000000	96000000	106000000	101000000	98000000	115000000	131000000	144000000	118000000	99000000	136000000	170000000	200000000	224000000	150000000	111000000	119000000	133000000	130000000	144000000	130000000	106000000	138000000	138000000	145000000	149000000	118000000	115000000	42000000	47000000	17000000	7000000	6000000	13000000	29000000	49000000	92000000	139000000	158000000	231000000	245000000	216000000	231000000	341000000	350000000	1122000000	1917000000	1552000000	512000000	600000000	639000000	826000000
El Salvador	Merchandise exports (current US$)	117000000	119000000	136000000	154000000	178000000	189000000	189000000	207000000	213000000	202000000	229000000	228000000	273000000	352000000	463000000	531000000	743000000	972000000	848000000	1223000000	967000000	797000000	699000000	735000000	717000000	679000000	755000000	591000000	609000000	498000000	582000000	588000000	796000000	1032000000	1249000000	1652000000	1789000000	2416000000	2452000000	2510000000	2941000000	2864000000	2996000000	3128000000	3305000000	3418000000	3706000000	4015000000	4641000000	3866000000	4499000000	5308000000	5339000000	5491000000	5302000000	5509000000	5420000000	5760000000	5905000000
San Marino	Merchandise exports (current US$)
Somalia	Merchandise exports (current US$)
Serbia	Merchandise exports (current US$)																																															6428000000	8825000000	10972000000	8345000000	9795000000	11779000000	11229000000	14614000000	14845000000	13376000000	14883000000	16996000000	19227000000
Sub-Saharan Africa (excluding high income)	Merchandise exports (current US$)	5894764151	5968069088	6181700619	6928363763	7679215761	8049929300	8613330102	8819631139	9536972309	10764306397	11762300754	12813702994	14192883024	20367253149	32739032094	30292741624	33639635606	39898830016	40712514817	58473253848	79788235112	63263387757	52867797614	51198050260	52558509027	52131053704	46748815771	54342312970	55877452999	62422862628	70068764205	65634942769	66188785122	64625262424	66604834197	78603484074	88320541368	89503969849	74810760158	81208670383	96724732690	91983827794	98035544098	1.19956E+11	1.62405E+11	2.03803E+11	2.40327E+11	2.8649E+11	3.63668E+11	2.65968E+11	3.63768E+11	4.59265E+11	4.49794E+11	4.21839E+11	4.23461E+11	2.91337E+11	2.60639E+11	3.09915E+11	3.52555E+11
South Sudan	Merchandise exports (current US$)
Sub-Saharan Africa	Merchandise exports (current US$)	5896650167	5968905336	6182529317	6929166072	7679991533	8051739146	8615120036	8821413781	9539776774	10767067486	11763979395	12815344475	14195522937	20370722019	32745205240	30297954052	33647871275	39908938820	40726783569	58494225120	79807405877	63278946981	52881615414	51217055958	52583638722	52158251305	46765900672	54363278832	55908647611	62455914805	70124190868	65683310639	66236108780	64675714710	66655227134	78654544535	88461708581	89617365808	74933841887	81355187069	96921119487	92202956245	98266818125	1.20234E+11	1.62699E+11	2.04147E+11	2.40711E+11	2.86852E+11	3.64099E+11	2.66366E+11	3.64168E+11	4.59747E+11	4.50291E+11	4.2242E+11	4.24003E+11	2.91755E+11	2.61104E+11	3.10468E+11	3.53133E+11
Small states	Merchandise exports (current US$)	1574563005	1679826270	1759870211	1936405478	2024124865	2084431944	2279710305	2364184653	2442040455	2641614484	2912464952	3524345767	4086881354	5544210391	12671854288	13726745585	16077771510	17746736743	18386031572	24687965338	34557010734	34905828090	29390742866	25546419453	26075406735	23316292874	19347317013	21761803516	21997490919	25031374813	27157292764	27043142489	27491365585	27081492443	28905324938	33676726380	37258108390	38911370681	34422032668	40354629542	51813199003	50037434712	51093628429	61720419602	76570004246	99290578962	1.2218E+11	1.39699E+11	1.89594E+11	1.29986E+11	1.77138E+11	2.46814E+11	2.65857E+11	2.77556E+11	2.62774E+11	1.76839E+11	1.4517E+11	1.63819E+11	1.9825E+11
Sao Tome and Principe	Merchandise exports (current US$)	7000000	6000000	6000000	6000000	6000000	5000000	6000000	8000000	9000000	9000000	8000000	7000000	7000000	13000000	17000000	7000000	8000000	23000000	21000000	27000000	16000000	8000000	12000000	5000000	9000000	6000000	9000000	4000000	4000000	6000000	4000000	6000000	5000000	5000000	8000000	5000000	4000000	5000000	5000000	2000000	3000000	3000000	5000000	7000000	5000000	7000000	8000000	7000000	11000000	8000000	11000000	11000000	12000000	13000000	17000000	11000000	14000000	16000000	15000000
Suriname	Merchandise exports (current US$)	44000000	41000000	42000000	47000000	48000000	58000000	87000000	107000000	116000000	130000000	144000000	157000000	171000000	179000000	269000000	277000000	276000000	310000000	369000000	444000000	514000000	474000000	429000000	367000000	356000000	329000000	335000000	306000000	410000000	542000000	472000000	359000000	391000000	326000000	271000000	477000000	537000000	564000000	345000000	351000000	396000000	403000000	469000000	638000000	874000000	997000000	1175000000	1359000000	1743000000	1402000000	2026000000	2467000000	2695000000	2416000000	2113000000	1652000000	1439000000	2035000000	2100000000
Slovak Republic	Merchandise exports (current US$)																																		5460000000	6690000000	8580000000	8830000000	9635000000	10724000000	10211000000	11832000000	12595000000	14405000000	21837000000	27745000000	31889000000	41862000000	58516000000	71142000000	56082000000	64664000000	79830000000	80612000000	85750000000	86453000000	75235000000	77567000000	84468000000	94217000000
Slovenia	Merchandise exports (current US$)																																	6681000000	6083000000	6828000000	8316000000	8312000000	8372000000	9048000000	8560000000	8770000000	9267000000	10366000000	12766000000	16361000000	19248000000	23230000000	30102000000	34128000000	26177000000	29200000000	34682000000	32163000000	34019000000	35956000000	31930000000	32917000000	38443000000	44210000000
Sweden	Merchandise exports (current US$)	2566000000	2745000000	2925000000	3203000000	3675000000	3971000000	4266000000	4528000000	4910000000	5695000000	6795000000	7463000000	8769000000	12201000000	15939000000	17384000000	18435000000	19082000000	21790000000	27602000000	30906000000	28658000000	26808000000	27446000000	29378000000	30461000000	37263000000	44506000000	49747000000	51547000000	57540000000	55217000000	56118000000	49934000000	65822000000	80440000000	84916000000	82757000000	84767000000	84889000000	87132000000	75645000000	81499000000	1.02104E+11	1.23267E+11	1.30962E+11	1.47793E+11	1.68817E+11	1.83327E+11	1.30781E+11	1.58549E+11	1.86963E+11	1.72345E+11	1.6755E+11	1.64645E+11	1.40024E+11	1.39291E+11	1.5311E+11	1.65971E+11
Eswatini	Merchandise exports (current US$)	17000000	18000000	21000000	31000000	32000000	43000000	54000000	56000000	55000000	62000000	71000000	78000000	82000000	108000000	178000000	195000000	183000000	165000000	196000000	232000000	369000000	391000000	325000000	304000000	240000000	179000000	280000000	423000000	468000000	502000000	556000000	591000000	639000000	680000000	781000000	866000000	856000000	962000000	973000000	937000000	910000000	1054000000	1029000000	1638000000	1949000000	1640000000	1660000000	1740000000	1570000000	1660000000	1800000000	1910000000	1926000000	1895000000	2004000000	1812000000	1634000000	1794000000	1736000000
Sint Maarten (Dutch part)	Merchandise exports (current US$)																																																				126905027.9	130726000	164369000	132380000	128933000	131782000
Seychelles	Merchandise exports (current US$)	2000000	1000000	1000000	1000000	1000000	2000000	2000000	2000000	3000000	3000000	2000000	2000000	3000000	4000000	7000000	6000000	9000000	11000000	15000000	22000000	21000000	17000000	15000000	20000000	26000000	28000000	18000000	22000000	32000000	34000000	56000000	49000000	48000000	51000000	51000000	52000000	140000000	113000000	122000000	145000000	194000000	216000000	228000000	274000000	291000000	340000000	380000000	360000000	430000000	395000000	400000000	483000000	497000000	578000000	540000000	415000000	460000000	547000000	573000000
Syrian Arab Republic	Merchandise exports (current US$)	113000000	110000000	167000000	189000000	176000000	169000000	173000000	155000000	168000000	207000000	203000000	195000000	287000000	351000000	782000000	930000000	1074000000	1070000000	1060000000	1644000000	2108000000	2103000000	2026000000	1923000000	1853000000	1640000000	1325000000	1344000000	1336000000	2986000000	4212000000	3429000000	3093000000	3146000000	3047000000	3563000000	3999000000	3916000000	2890000000	3464000000	4634000000	5248000000	6536000000	5731000000	7378000000	8708000000	10919000000	11546000000	15410000000	10855000000	12796000000	11000000000	4000000000	3000000000	2300000000	1600000000	1700000000	1800000000	2000000000
Turks and Caicos Islands	Merchandise exports (current US$)																																																							6494565
Chad	Merchandise exports (current US$)	13000000	21000000	17000000	23000000	27000000	27000000	24000000	31000000	31000000	31000000	30000000	28000000	36000000	38000000	37000000	48000000	63000000	107000000	99000000	88000000	71000000	83000000	58000000	105000000	131000000	62000000	99000000	109000000	144000000	155000000	188000000	194000000	182000000	131000000	148000000	243000000	238000000	237000000	262000000	243000000	183000000	189000000	185000000	601000000	2191000000	3081000000	3352000000	3666000000	4169000000	2800000000	3600000000	4800000000	4800000000	3800000000	4194000000	2200000000	1800000000	1600000000	1900000000
East Asia & Pacific (IDA & IBRD countries)	Merchandise exports (current US$)	6154007667	5412548839	5114758048	5498063086	5873319725	6365278161	6578560754	6192237566	6372320510	6952811343	7285813883	8036327161	9935749504	16594794256	25289078097	24422869073	27910844319	33110110565	38712802848	52915210275	68105558773	71457881612	71349871210	71646899815	80308733976	76107329368	77739486550	95462193300	1.15048E+11	1.32609E+11	1.53759E+11	1.77862E+11	2.08363E+11	2.31537E+11	2.87912E+11	3.53554E+11	3.6826E+11	4.14829E+11	4.05798E+11	4.4312E+11	5.41139E+11	5.30822E+11	6.07001E+11	7.52419E+11	9.63074E+11	1.18798E+12	1.46604E+12	1.78631E+12	2.08154E+12	1.74564E+12	2.27666E+12	2.7294E+12	2.8938E+12	3.06936E+12	3.22992E+12	3.09647E+12	2.9223E+12	3.21819E+12	3.53479E+12
Europe & Central Asia (IDA & IBRD countries)	Merchandise exports (current US$)																																	1.0775E+11	1.07814E+11	1.43214E+11	1.79705E+11	1.93894E+11	1.96932E+11	1.82744E+11	1.81411E+11	2.29624E+11	2.37972E+11	2.60264E+11	3.33876E+11	4.54352E+11	5.66243E+11	6.99459E+11	8.583E+11	1.11427E+12	7.73618E+11	9.65873E+11	1.24024E+12	1.25883E+12	1.27236E+12	1.25392E+12	9.64428E+11	8.94489E+11	1.06086E+12	1.23736E+12
Togo	Merchandise exports (current US$)	15000000	19000000	17000000	18000000	30000000	27000000	36000000	32000000	39000000	45000000	55000000	50000000	50000000	61000000	189000000	126000000	105000000	159000000	234000000	218000000	338000000	208000000	178000000	163000000	192000000	190000000	204000000	244000000	242000000	245000000	268000000	253000000	275000000	136000000	328000000	378000000	441000000	424000000	420000000	391000000	363000000	357000000	427000000	598000000	601000000	660000000	630000000	677000000	853000000	903000000	976000000	1179000000	1314000000	1522000000	1324000000	1011000000	1036000000	1037000000	1105000000
Thailand	Merchandise exports (current US$)	407000000	475000000	456000000	466000000	593000000	622000000	678000000	681000000	658000000	707000000	710000000	831000000	1081000000	1564000000	2444000000	2208000000	2980000000	3490000000	4085000000	5298000000	6505000000	7031000000	6945000000	6368000000	7413000000	7121000000	8876000000	11727000000	15953000000	20078000000	23068000000	28428000000	32472000000	36969000000	45261000000	56439000000	55721000000	57345000000	54477000000	58473000000	68963000000	64968000000	68108000000	80324000000	96248000000	1.10936E+11	1.29722E+11	1.53867E+11	1.77778E+11	1.52422E+11	1.93306E+11	2.22576E+11	2.29106E+11	2.28505E+11	2.27462E+11	2.1431E+11	2.15388E+11	2.36635E+11	2.52106E+11
Tajikistan	Merchandise exports (current US$)																																	111000000	350000000	490000000	750000000	770000000	745000000	595000000	690000000	785000000	650000000	738000000	797000000	915000000	909000000	1399000000	1468000000	1409000000	1010000000	1195000000	1257000000	1360000000	1162000000	977000000	891000000	899000000	1198000000	1209000000
Turkmenistan	Merchandise exports (current US$)																																	900000000	1000000000	2145000000	1880000000	1695000000	1000000000	590000000	1187000000	2506000000	2700000000	2850000000	3632000000	3870000000	4944000000	7156000000	8932000000	11945000000	5000000000	6500000000	13000000000	16500000000	16800000000	17500000000	10000000000	6964000000	7458000000	10000000000
Latin America & the Caribbean (IDA & IBRD countries)	Merchandise exports (current US$)	8423924299	8575922933	9085918350	9612913615	10400906533	10875902265	11489953207	12054000000	12406000000	13945000000	15452000000	15250000000	17415000000	25160000000	40088000000	36527000000	42267000000	49715000000	53678000000	71548000000	95509000000	1.03692E+11	93008000000	93210000000	1.04477E+11	99368000000	84373000000	96274000000	1.1284E+11	1.26168E+11	1.38085E+11	1.38676E+11	1.4749E+11	1.5816E+11	1.85048E+11	2.25781E+11	2.54559E+11	2.84673E+11	2.81054E+11	2.99937E+11	3.60792E+11	3.45936E+11	3.51726E+11	3.85102E+11	4.73974E+11	5.77956E+11	6.89824E+11	7.75489E+11	8.97249E+11	6.9778E+11	8.84234E+11	1.09672E+12	1.11247E+12	1.11027E+12	1.0761E+12	9.17478E+11	8.84209E+11	9.91265E+11	1.08062E+12
Timor-Leste	Merchandise exports (current US$)																																												8000000	7000000	8000000	8000000	8000000	13000000	8000000	16000000	13000000	31000000	18000000	15000000	18000000	20000000	23000000	47000000
Middle East & North Africa (IDA & IBRD countries)	Merchandise exports (current US$)	2934000000	2937000000	2983000000	4157000000	4913000000	5086000000	5368000000	6113000000	7222000000	8068000000	8739000000	10920000000	9634000000	14326000000	34702000000	33938000000	38443000000	42269000000	42429000000	64021000000	85826000000	64259000000	67873000000	64839000000	60464000000	60100000000	40445000000	50186000000	50133000000	61209000000	72587000000	60129000000	58384000000	53607000000	57296000000	61827000000	71462000000	71975000000	58385000000	79944000000	1.13105E+11	98968000000	1.03291E+11	1.18111E+11	1.55077E+11	2.10391E+11	2.65271E+11	3.14024E+11	4.17533E+11	2.82302E+11	3.53453E+11	4.12267E+11	4.29407E+11	3.87384E+11	3.54841E+11	2.47217E+11	2.35714E+11	2.89767E+11	3.47894E+11
Tonga	Merchandise exports (current US$)	4000000	3000000	2000000	2000000	3000000	3000000	4000000	4000000	4000000	4000000	3000000	2000000	3000000	5000000	7000000	6000000	4000000	7000000	5000000	7000000	7000000	8000000	8000000	5000000	9000000	5000000	6000000	6000000	8000000	9000000	11000000	13000000	12000000	16000000	14000000	14000000	11000000	10000000	7000000	12000000	9000000	7000000	15000000	18000000	15000000	10000000	10000000	8000000	9000000	8000000	8000000	14000000	16000000	17000000	19000000	18000000	21000000	19000000	15000000
South Asia (IDA & IBRD)	Merchandise exports (current US$)	2326217007	2394322171	2400707030	2667806970	2848711312	2957253917	3261598869	2937035197	2679512545	2796568296	3138158259	3217968998	4403424508	4961111514	6301763041	6632170065	8109990568	9229369513	10126474643	12511412610	13800000000	13921000000	14378000000	14863000000	15203000000	14984000000	15631000000	18679000000	21224000000	23941000000	27728000000	28516000000	32179000000	34854000000	39137000000	46620000000	51463000000	53954000000	52698000000	55157000000	64379000000	64516000000	70924000000	84099000000	1.05531E+11	1.32978E+11	1.59319E+11	1.90415E+11	2.41304E+11	2.06751E+11	2.7764E+11	3.65279E+11	3.58091E+11	3.8156E+11	3.91471E+11	3.34498E+11	3.31796E+11	3.70468E+11	4.02884E+11
Sub-Saharan Africa (IDA & IBRD countries)	Merchandise exports (current US$)	5896650167	5968905336	6182529317	6929166072	7679991533	8051739146	8615120036	8821413781	9539776774	10767067486	11763979395	12815344475	14195522937	20370722019	32745205240	30297954052	33647871275	39908938820	40726783569	58494225120	79807405877	63278946981	52881615414	51217055958	52583638722	52158251305	46765900672	54363278832	55908647611	62455914805	70124190868	65683310639	66236108780	64675714710	66655227134	78654544535	88461708581	89617365808	74933841887	81355187069	96921119487	92202956245	98266818125	1.20234E+11	1.62699E+11	2.04147E+11	2.40711E+11	2.86852E+11	3.64099E+11	2.66366E+11	3.64168E+11	4.59747E+11	4.50291E+11	4.2242E+11	4.24003E+11	2.91755E+11	2.61104E+11	3.10468E+11	3.53133E+11
Trinidad and Tobago	Merchandise exports (current US$)	287000000	346000000	345000000	374000000	408000000	403000000	429000000	439000000	472000000	474000000	482000000	527000000	558000000	699000000	2036000000	1771000000	2214000000	2180000000	2040000000	2610000000	4077000000	3761000000	3072000000	2353000000	2173000000	2139000000	1386000000	1462000000	1412000000	1578000000	1960000000	1985000000	1691000000	1662000000	1868000000	2454000000	2500000000	2543000000	2258000000	2804000000	4274000000	4280000000	3880000000	5178000000	6517000000	9942000000	14155000000	13396000000	18650000000	9126000000	10982000000	14944000000	12983000000	18745000000	14530000000	10804000000	7632000000	8863000000	10075000000
Tunisia	Merchandise exports (current US$)	120000000	110000000	116000000	126000000	130000000	120000000	140000000	149000000	158000000	166000000	182000000	217000000	315000000	422000000	921000000	856000000	788000000	929000000	1126000000	1791000000	2198000000	2500000000	1986000000	1850000000	1794000000	1738000000	1759000000	2139000000	2395000000	2930000000	3526000000	3699000000	4019000000	3802000000	4657000000	5475000000	5516000000	5559000000	5738000000	5872000000	5850000000	6631000000	6874000000	8027000000	9685000000	10494000000	11694000000	15165000000	19320000000	14445000000	16427000000	17847000000	17007000000	17061000000	16756000000	14073000000	13572000000	14204000000	15534000000
Turkey	Merchandise exports (current US$)	321000000	347000000	381000000	368000000	411000000	464000000	491000000	522000000	496000000	537000000	588000000	677000000	885000000	1317000000	1532000000	1401000000	1960000000	1753000000	2288000000	2261000000	2910000000	4703000000	5746000000	5728000000	7134000000	7958000000	7457000000	10190000000	11662000000	11625000000	12959000000	13595000000	14716000000	15343000000	18106000000	21599000000	23245000000	26260000000	26881000000	26587000000	27775000000	31334000000	36059000000	47253000000	63167000000	73476000000	85535000000	1.07272E+11	1.32027E+11	1.02143E+11	1.13883E+11	1.34907E+11	1.52462E+11	1.51803E+11	1.5761E+11	1.43839E+11	1.4253E+11	1.56993E+11	1.67967E+11
Tuvalu	Merchandise exports (current US$)
Tanzania	Merchandise exports (current US$)	155000000	138000000	146000000	179000000	225000000	207000000	265000000	252000000	241000000	246000000	252000000	268000000	324000000	368000000	403000000	372000000	440000000	507000000	476000000	497000000	511000000	580000000	450000000	364000000	298000000	247000000	361000000	289000000	275000000	365000000	331000000	342000000	416000000	450000000	519000000	682000000	784000000	753000000	589000000	543000000	734000000	851000000	980000000	1216000000	1479000000	1679000000	1865000000	2139000000	3121000000	2982000000	4051000000	4735000000	5075000000	4559000000	4628000000	4890000000	5146000000	4393000000	3853000000
Uganda	Merchandise exports (current US$)	129000000	135000000	134000000	176000000	213000000	206000000	217000000	219000000	216000000	233000000	282000000	260000000	283000000	291000000	315000000	257000000	364000000	588000000	348000000	435000000	345000000	243000000	349000000	372000000	399000000	387000000	436000000	319000000	271000000	274000000	152000000	200000000	142000000	179000000	409000000	460000000	587000000	555000000	501000000	519000000	403000000	451000000	467000000	532000000	654000000	813000000	962000000	1337000000	1724000000	1568000000	1619000000	2159000000	2357000000	2408000000	2262000000	2267000000	2482000000	2901000000	3088000000
Ukraine	Merchandise exports (current US$)																																	8045000000	7817000000	10305000000	13128000000	14401000000	14232000000	12637000000	11582000000	14573000000	16265000000	17957000000	23067000000	32666000000	34228000000	38368000000	49296000000	66954000000	39782000000	51478000000	68460000000	68530000000	64338000000	54199000000	38127000000	36360000000	43265000000	47348000000
Upper middle income	Merchandise exports (current US$)	20487982019	20237570809	20940780372	23173899519	25763768884	27258782884	28576092000	30578998027	32469548707	35842502074	38986158815	42661783728	46807466723	69348471530	1.15054E+11	1.14459E+11	1.27352E+11	1.46556E+11	1.62494E+11	2.23888E+11	2.935E+11	2.78771E+11	2.71768E+11	2.73348E+11	2.92017E+11	2.84608E+11	2.52842E+11	3.0118E+11	3.37592E+11	3.73985E+11	4.05034E+11	4.09233E+11	4.44385E+11	4.70789E+11	5.74997E+11	6.95095E+11	7.50526E+11	8.16645E+11	7.74193E+11	8.40878E+11	1.04978E+12	1.02567E+12	1.11755E+12	1.35511E+12	1.7528E+12	2.18751E+12	2.6792E+12	3.21446E+12	3.89188E+12	2.99386E+12	3.86755E+12	4.73616E+12	4.95192E+12	5.06043E+12	5.1119E+12	4.49216E+12	4.18628E+12	4.68436E+12	5.23555E+12
Uruguay	Merchandise exports (current US$)	129000000	175000000	153000000	165000000	179000000	191000000	186000000	159000000	179000000	200000000	233000000	206000000	214000000	322000000	382000000	384000000	546000000	608000000	686000000	788000000	1059000000	1215000000	1023000000	1045000000	934000000	909000000	1088000000	1189000000	1405000000	1598000000	1693000000	1605000000	1703000000	1645000000	1913000000	2106000000	2397000000	2726000000	2771000000	2237000000	2295000000	2060000000	1861000000	2206000000	2931000000	3422000000	3989000000	4518000000	5942000000	5405000000	6724000000	7912000000	8709000000	9067000000	9132000000	7688000000	7043000000	7888000000	7498000000
