Country Name	type	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018
Germany	imports	10172000000	11011000000	12375000000	13070000000	14710000000	17612000000	18167000000	17546000000	20295000000	24876000000	29947000000	34293000000	40378000000	54891000000	69661000000	74931000000	88421000000	1.01458E+11	1.21754E+11	1.59646E+11	1.88002E+11	1.63941E+11	1.55323E+11	1.52877E+11	1.53022E+11	1.58488E+11	1.90872E+11	2.28441E+11	2.50467E+11	2.69702E+11	3.55686E+11	3.89908E+11	4.08619E+11	3.42611E+11	3.81388E+11	4.63872E+11	4.59098E+11	4.45731E+11	4.71474E+11	4.74047E+11	4.97197E+11	4.86119E+11	4.90283E+11	6.04612E+11	7.15742E+11	7.77073E+11	9.06684E+11	1.05498E+12	1.18507E+12	9.26347E+11	1.05481E+12	1.25487E+12	1.15485E+12	1.18123E+12	1.20719E+12	1.05113E+12	1.05533E+12	1.16291E+12	1.28564E+12
Djibouti	imports	33000000	38000000	37000000	48000000	41000000	61000000	59000000	57000000	50000000	49000000	38000000	43000000	54000000	70000000	122000000	136000000	120000000	107000000	164000000	188000000	213000000	224000000	226000000	221000000	222000000	201000000	184000000	205000000	201000000	197000000	215000000	214000000	219000000	211000000	196000000	177000000	172000000	176000000	196000000	194000000	207000000	196000000	197000000	238000000	261000000	277000000	336000000	473000000	574000000	451000000	374000000	511000000	564000000	719000000	803000000	871000000	705000000	768000000	804000000
Dominica	imports	6000000	6000000	7000000	7000000	9000000	10000000	10000000	10000000	10000000	12000000	16000000	17000000	17000000	16000000	19000000	21000000	19000000	22000000	28000000	22000000	48000000	50000000	47000000	45000000	58000000	55000000	56000000	66000000	88000000	107000000	118000000	110000000	105000000	93000000	96000000	113000000	133000000	135000000	132000000	138000000	148000000	131000000	116000000	128000000	144000000	165000000	167000000	196000000	247000000	225000000	224000000	226000000	208000000	203000000	230000000	214000000	214000000	198000000	270000000
Denmark	imports	1807000000	1873000000	2130000000	2129000000	2617000000	2823000000	3003000000	3153000000	3236000000	3813000000	4407000000	4608000000	5087000000	7802000000	9927000000	10368000000	12427000000	13265000000	14808000000	18401000000	19340000000	17580000000	16692000000	16266000000	16613000000	18245000000	22878000000	25499000000	27228000000	28015000000	33333000000	34190000000	35714000000	31309000000	36691000000	45939000000	45291000000	44902000000	46873000000	45753000000	45557000000	45322000000	50320000000	57429000000	68157000000	75581000000	85507000000	98027000000	1.09362E+11	83133000000	83052000000	95663000000	91925000000	97348000000	99572000000	85623000000	85513000000	93314000000	1.02211E+11
Dominican Republic	imports	100000000	80000000	148000000	184000000	221000000	97000000	181000000	197000000	222000000	246000000	304000000	358000000	388000000	489000000	808000000	889000000	878000000	975000000	987000000	1213000000	1964000000	1951000000	1693000000	1699000000	1645000000	1787000000	2009000000	2419000000	2630000000	3216000000	3006000000	3054000000	3859000000	4654000000	4903000000	5170000000	5727000000	6609000000	7597000000	8041000000	9479000000	8779000000	8838000000	7627000000	7888000000	9869000000	12174000000	13597000000	15993000000	12296000000	15489000000	17409000000	17739000000	16873000000	17273000000	16907000000	17399000000	17700000000	20160000000
Algeria	imports	1264000000	1024000000	393000000	683000000	703000000	671000000	643000000	639000000	815000000	1009000000	1257000000	1227000000	1494000000	2236000000	4035000000	5498000000	5081000000	7125000000	8548000000	8403000000	10558000000	11303000000	10754000000	10399000000	10288000000	9841000000	9228000000	7042000000	7690000000	9470000000	9770000000	7770000000	8310000000	8785000000	9154000000	10100000000	9090000000	8688000000	9400000000	9162000000	9171000000	9940000000	11969000000	12380000000	18169000000	20357000000	21456000000	27631000000	39479000000	39294000000	40473000000	47247000000	50378000000	55028000000	58580000000	51702000000	47089000000	46059000000	47002000000
Ecuador	imports	114000000	107000000	97000000	128000000	151000000	165000000	174000000	214000000	255000000	242000000	274000000	340000000	319000000	397000000	678000000	987000000	958000000	1189000000	1505000000	1600000000	2253000000	2246000000	2169000000	1487000000	1616000000	1767000000	1810000000	2252000000	1714000000	1855000000	1862000000	2397000000	2501000000	2562000000	3690000000	4193000000	3935000000	4955000000	5576000000	3017000000	3721000000	5363000000	6431000000	6703000000	8226000000	10287000000	12114000000	13893000000	18852000000	15090000000	20591000000	24438000000	25477000000	27146000000	27726000000	21518000000	16324000000	20010000000	23193000000
Egypt, Arab Rep.	imports	668000000	700000000	743000000	916000000	953000000	934000000	1071000000	792000000	666000000	638000000	787000000	920000000	899000000	915000000	2351000000	3934000000	3807000000	4815000000	6727000000	3837000000	4860000000	8782000000	9078000000	10275000000	10766000000	11104000000	11502000000	16225000000	23298000000	18774000000	9216000000	7862000000	8245000000	8214000000	10185000000	11739000000	13019000000	13211000000	16166000000	16022000000	14578000000	13376000000	12770000000	12950000000	15950000000	22449000000	27300000000	37100000000	48382000000	44946000000	52923000000	58903000000	69200000000	66180000000	66785000000	63574000000	55789000000	61627000000	72000000000
Eritrea	imports																																	351000000	349000000	489000000	454000000	553000000	525000000	508000000	510000000	471000000	423000000	538000000	433000000	480000000	490000000	495000000	510000000	600000000	590000000	660000000	950000000	970000000	1040000000	1130000000	1020000000	1050000000	1120000000	1170000000
Spain	imports	722000000	1092000000	1570000000	1955000000	2255000000	3040000000	3591000000	3441000000	3505000000	4233000000	4747000000	5009000000	6829000000	9667000000	15428000000	16265000000	17474000000	17836000000	18712000000	25438000000	34078000000	32150000000	31465000000	29193000000	28831000000	29963000000	35057000000	49113000000	59643000000	71469000000	87715000000	93306000000	99758000000	77525000000	88863000000	1.13537E+11	1.21221E+11	1.1567E+11	1.36662E+11	1.35346E+11	1.56143E+11	1.5465E+11	1.65105E+11	2.08602E+11	2.58331E+11	2.88786E+11	3.28696E+11	3.89301E+11	4.20803E+11	2.93218E+11	3.27016E+11	3.76606E+11	3.37338E+11	3.40598E+11	3.5886E+11	3.11851E+11	3.10921E+11	3.51981E+11	3.88044E+11
Estonia	imports																																	412000000	895000000	1654000000	2546000000	3224000000	4437000000	4787000000	4109000000	5052000000	5230000000	5863000000	7967000000	8336000000	10238000000	13449000000	15677000000	16026000000	10140000000	12287000000	17459000000	18085000000	18464000000	18296000000	14525000000	14958000000	16632000000	19132000000
Ethiopia	imports	88000000	95000000	104000000	111000000	123000000	150000000	162000000	143000000	173000000	155000000	172000000	188000000	189000000	214000000	283000000	313000000	352000000	352000000	455000000	567000000	716000000	739000000	786000000	875000000	942000000	993000000	1102000000	1066000000	1129000000	943000000	1081000000	472000000	839000000	787000000	1033000000	1145000000	1401000000	1113000000	1517000000	1538000000	1260000000	1811000000	1594000000	2686000000	2874000000	4095000000	5207000000	5809000000	8277000000	7668000000	8602000000	8896000000	11913000000	12224000000	15551000000	16914000000	16633000000	16008000000	15195000000
Finland	imports	1064000000	1154000000	1228000000	1208000000	1505000000	1646000000	1726000000	1676000000	1592000000	2025000000	2638000000	2807000000	3165000000	4341000000	6813000000	7628000000	7392000000	7608000000	7866000000	11398000000	15635000000	14192000000	13401000000	12826000000	12433000000	13232000000	15339000000	19634000000	21130000000	24436000000	27001000000	21809000000	21208000000	18034000000	23275000000	29470000000	31422000000	31611000000	32960000000	32114000000	34443000000	32639000000	34218000000	42513000000	51443000000	58766000000	69375000000	81704000000	91781000000	60889000000	68803000000	84264000000	76468000000	77570000000	76765000000	60430000000	60841000000	70587000000	78488000000
Fiji	imports	41000000	43000000	44000000	51000000	70000000	73000000	64000000	71000000	79000000	89000000	104000000	129000000	159000000	222000000	273000000	268000000	264000000	307000000	355000000	470000000	562000000	631000000	509000000	484000000	450000000	442000000	435000000	379000000	462000000	581000000	754000000	652000000	630000000	720000000	842000000	892000000	987000000	965000000	722000000	903000000	830000000	886000000	901000000	1205000000	1446000000	1607000000	1804000000	1800000000	2264000000	1440000000	1808000000	2182000000	2253000000	2826000000	3250000000	2081000000	2316000000	2420000000	2705000000
France	imports	6282000000	6683000000	7378000000	8744000000	10101000000	10384000000	11859000000	12443000000	14019000000	17371000000	19131000000	21336000000	26999000000	37738000000	52918000000	53947000000	64082000000	70637000000	81788000000	1.07009E+11	1.34866E+11	1.20953E+11	1.15714E+11	1.05907E+11	1.04362E+11	1.08251E+11	1.29401E+11	1.58476E+11	1.78857E+11	1.92986E+11	2.34436E+11	2.31784E+11	2.39638E+11	2.17351E+11	2.46001E+11	2.89391E+11	2.9456E+11	2.85027E+11	3.07771E+11	3.15748E+11	3.3894E+11	3.28608E+11	3.29262E+11	3.9884E+11	4.70945E+11	5.04124E+11	5.41919E+11	6.30861E+11	7.16795E+11	5.60873E+11	6.1107E+11	7.20028E+11	6.74415E+11	6.81467E+11	6.78781E+11	5.70758E+11	5.67657E+11	6.18649E+11	6.72593E+11
Faroe Islands	imports																					223000000	214000000	192000000	238000000	262000000	248000000	336000000	513000000	478000000	346000000	338000000	303000000	334000000	219000000	242000000	315000000	370000000	358000000	387000000	470000000	533000000	500000000	494000000	738000000	628000000	743000000	790000000	1015837000	988076000	783440000	780024000	987201000	1153117000	1115200000	1072552427	910313043.9	979286416.9	1096198681
Micronesia, Fed. Sts.	imports																													68000000	73000000	84000000	89000000	99000000	109000000	98000000	89000000	100000000	99000000	100000000	97000000	107000000	114000000	104000000	118000000	133000000	130000000	137000000	142000000	155000000	172000000	168000000	188000000	194000000	188000000	161000000	160000000	186000000	183000000	110000000
Gabon	imports	32000000	36000000	41000000	48000000	56000000	62000000	66000000	67000000	65000000	77000000	80000000	92000000	139000000	190000000	332000000	469000000	503000000	716000000	617000000	532000000	674000000	841000000	867000000	685000000	724000000	855000000	866000000	732000000	791000000	767000000	918000000	834000000	700000000	845000000	756000000	882000000	957000000	1104000000	1103000000	841000000	950000000	1002000000	1135000000	1206000000	1347000000	1471000000	1725000000	2157000000	2563000000	2501000000	2983000000	3665000000	3629000000	3754000000	4055000000	3045000000	2214000000	2322000000	2361000000
United Kingdom	imports	13034000000	12729000000	12958000000	13969000000	15966000000	16128000000	16663000000	17800000000	18960000000	19961000000	21871000000	23858000000	27661000000	38528000000	54190000000	53341000000	55744000000	63191000000	75813000000	99600000000	1.15545E+11	1.02708E+11	99646000000	1.0008E+11	1.04725E+11	1.08957E+11	1.2633E+11	1.54407E+11	1.8934E+11	1.97731E+11	2.22977E+11	2.09947E+11	2.21551E+11	2.09318E+11	2.34076E+11	2.6725E+11	2.87332E+11	3.07518E+11	3.21231E+11	3.24899E+11	3.48058E+11	3.43786E+11	3.64075E+11	3.99401E+11	4.70633E+11	5.19273E+11	6.12671E+11	6.38263E+11	6.57783E+11	5.19078E+11	5.91095E+11	6.76896E+11	6.9522E+11	6.60034E+11	6.89836E+11	6.26223E+11	6.36639E+11	6.43515E+11	6.73549E+11
Georgia	imports																																	227000000	167000000	340000000	392000000	687000000	944000000	887000000	690000000	709000000	753000000	796000000	1141000000	1846000000	2490000000	3678000000	5215000000	6302000000	4500000000	5257000000	7065000000	8037000000	8023000000	8602000000	7300000000	7294000000	7939000000	9119000000
Ghana	imports	363000000	400000000	333000000	365000000	340000000	448000000	352000000	307000000	308000000	347000000	411000000	430000000	291000000	452000000	821000000	791000000	862000000	1038000000	1006000000	852000000	1129000000	1106000000	705000000	1248000000	608000000	866000000	1046000000	1156000000	905000000	1273000000	1205000000	1055000000	2169000000	2575000000	2108000000	1906000000	2108000000	2326000000	2563000000	3480000000	2973000000	3154000000	2720000000	3210000000	4074000000	5347000000	6754000000	8061000000	10269000000	8046000000	10922000000	15838000000	17763000000	17600000000	14600000000	13465000000	12920000000	12647000000	12986000000
Gibraltar	imports
Guinea	imports	50000000	73000000	66000000	46000000	49000000	53000000	70000000	53000000	50000000	65000000	78000000	80000000	107000000	185000000	160000000	216000000	283000000	247000000	272000000	253000000	360000000	351000000	296000000	267000000	438000000	448000000	451000000	468000000	605000000	589000000	723000000	735000000	740000000	730000000	706000000	819000000	648000000	620000000	537000000	556000000	612000000	601000000	667000000	640000000	780000000	820000000	956000000	1218000000	1366000000	1060000000	1405000000	2106000000	2254000000	1869000000	2372000000	2192000000	4429000000	3484000000	3790000000
Gambia, The	imports	9000000	13000000	13000000	12000000	12000000	16000000	18000000	19000000	21000000	20000000	18000000	21000000	25000000	31000000	47000000	60000000	74000000	78000000	100000000	141000000	165000000	126000000	103000000	115000000	100000000	93000000	104000000	127000000	138000000	161000000	188000000	204000000	218000000	261000000	212000000	182000000	258000000	278000000	228000000	192000000	187000000	134000000	161000000	156000000	229000000	260000000	259000000	321000000	322000000	304000000	285000000	341000000	380000000	350000000	387000000	402000000	384000000	549000000	553000000
Guinea-Bissau	imports	11000000	10000000	12000000	14000000	15000000	15000000	15000000	16000000	18000000	23000000	27000000	31000000	32000000	44000000	43000000	38000000	37000000	37000000	49000000	61000000	55000000	50000000	50000000	55000000	48000000	60000000	60000000	70000000	66000000	69000000	86000000	76000000	96000000	61000000	164000000	133000000	87000000	89000000	63000000	51000000	59000000	62000000	59000000	65000000	83000000	106000000	127000000	168000000	199000000	202000000	196000000	240000000	182000000	183000000	214000000	207000000	230000000	280000000	326000000
Equatorial Guinea	imports	16000000	19000000	24000000	18000000	23000000	26000000	28000000	32000000	32000000	33000000	24000000	28000000	27000000	27000000	15000000	20000000	4000000	10000000	9000000	19000000	26000000	27000000	31000000	19000000	18000000	20000000	52000000	58000000	61000000	51000000	61000000	67000000	56000000	59000000	37000000	121000000	292000000	358000000	317000000	425000000	451000000	813000000	507000000	908000000	1092000000	1310000000	2020000000	2767000000	3787000000	5597000000	5485000000	6972000000	7505000000	6104000000	5946000000	3525000000	2322000000	2172000000	2110000000
